Year,Month,Day,Hour,Minute,ds,DHI,DNI,y,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2017,10,31,13,30,10-31-17 13:30,200,277,334,86,836,487,2,-1,61.3,0,0.102,0.2,0.842,249.3,54.87,8,990
2017,10,31,14,0,10-31-17 14:00,86,792,431,86,792,431,1,-1,64.21,0,0.102,0.2,0.844,252,55.66,8,990
2017,10,31,14,30,10-31-17 14:30,114,493,301,80,751,366,2,-1,67.7,0,0.102,0.1,0.836,252,59.65,8,990
2017,10,31,15,0,10-31-17 15:00,108,414,239,74,686,290,4,-1,71.66,4,0.102,0.1,0.829,255.1,60.8,8,1000
2017,10,31,15,30,10-31-17 15:30,84,364,172,64,600,209,4,0,76.02,4,0.102,0.1,0.826,255.1,65.18,7,1000
2017,10,31,16,0,10-31-17 16:00,58,276,103,50,463,125,4,0,80.71,4,0.102,0.1,0.823,257.5,68.7,7,1000
2017,10,31,16,30,10-31-17 16:30,28,150,40,29,258,48,4,0,85.65,4,0.102,0.1,0.823,257.5,79.08,5,1000
2017,10,31,17,0,10-31-17 17:00,0,0,0,0,0,0,4,0,90.81,0,0.102,0.1,0.824,257.9,91.48,4,1000
2017,10,31,17,30,10-31-17 17:30,0,0,0,0,0,0,4,0,96.12,0,0.102,0.1,0.834,257.9,98.31,3,1000
2017,10,31,18,0,10-31-17 18:00,0,0,0,0,0,0,4,0,101.55,0,0.102,0.1,0.845,257.6,97.64,3,1000
2017,10,31,18,30,10-31-17 18:30,0,0,0,0,0,0,4,0,107.05,0,0.102,0.1,0.858,257.6,97.67,3,1000
2017,10,31,19,0,10-31-17 19:00,0,0,0,0,0,0,4,0,112.58,0,0.104,0.1,0.872,257.3,96.72,3,1000
2017,10,31,19,30,10-31-17 19:30,0,0,0,0,0,0,4,0,118.11,0,0.104,0.1,0.879,257.3,96.75,3,1000
2017,10,31,20,0,10-31-17 20:00,0,0,0,0,0,0,4,0,123.58,0,0.104,0.1,0.887,254.9,96.26,3,1000
2017,10,31,20,30,10-31-17 20:30,0,0,0,0,0,0,4,0,128.94,0,0.104,0.1,0.888,254.9,96.28,3,1000
2017,10,31,21,0,10-31-17 21:00,0,0,0,0,0,0,8,0,134.1,0,0.104,0.1,0.89,245.3,96.63,3,1000
2017,10,31,21,30,10-31-17 21:30,0,0,0,0,0,0,8,0,138.97,0,0.104,0.1,0.886,245.3,96.64,3,1000
2017,10,31,22,0,10-31-17 22:00,0,0,0,0,0,0,8,0,143.4,0,0.104,0.1,0.882,234.9,97.12,3,1000
2017,10,31,22,30,10-31-17 22:30,0,0,0,0,0,0,8,0,147.18,0,0.104,0.1,0.88,234.9,97.13,3,1000
2017,10,31,23,0,10-31-17 23:00,0,0,0,0,0,0,8,0,150.04,0,0.104,0.1,0.879,224.3,97.64,3,1000
2017,10,31,23,30,10-31-17 23:30,0,0,0,0,0,0,8,0,151.71,0,0.104,0.1,0.875,224.3,97.64,2,1000
2017,11,1,0,0,11-01-17 0:00,0,0,0,0,0,0,1,0,151.94,0,0.104,0.1,0.871,212.3,97.3,2,1000
2017,11,1,0,30,11-01-17 0:30,0,0,0,0,0,0,8,0,150.71,0,0.104,0.1,0.87,212.3,100,2,1000
2017,11,1,1,0,11-01-17 1:00,0,0,0,0,0,0,4,0,148.2,0,0.104,0.2,0.87,203.2,100,2,1000
2017,11,1,1,30,11-01-17 1:30,0,0,0,0,0,0,1,0,144.68,0,0.104,0.2,0.896,203.2,100,2,1000
2017,11,1,2,0,11-01-17 2:00,0,0,0,0,0,0,1,0,140.43,0,0.104,0.2,0.923,194.9,99.21,2,1000
2017,11,1,2,30,11-01-17 2:30,0,0,0,0,0,0,8,0,135.69,0,0.104,0.2,0.958,194.9,99.21,2,1000
2017,11,1,3,0,11-01-17 3:00,0,0,0,0,0,0,8,0,130.61,0,0.104,0.2,0.994,189.5,97.93,2,1000
2017,11,1,3,30,11-01-17 3:30,0,0,0,0,0,0,8,0,125.31,0,0.104,0.1,1.042,189.5,97.93,2,1000
2017,11,1,4,0,11-01-17 4:00,0,0,0,0,0,0,4,0,119.87,0,0.104,0.1,1.09,179.9,96.55,2,1000
2017,11,1,4,30,11-01-17 4:30,0,0,0,0,0,0,8,0,114.37,0,0.104,0.1,1.141,179.9,96.55,2,1000
2017,11,1,5,0,11-01-17 5:00,0,0,0,0,0,0,8,0,108.84,0,0.104,0.1,1.193,172.5,95.19,2,1000
2017,11,1,5,30,11-01-17 5:30,0,0,0,0,0,0,8,0,103.33,0,0.104,0.1,1.251,172.5,95.2,2,1000
2017,11,1,6,0,11-01-17 6:00,0,0,0,0,0,0,8,0,97.89,0,0.104,0.1,1.309,169.3,94.53,2,1000
2017,11,1,6,30,11-01-17 6:30,0,0,0,0,0,0,8,0,92.55,0,0.104,0.1,1.369,169.3,94.54,2,1000
2017,11,1,7,0,11-01-17 7:00,8,0,8,20,110,25,8,0,87.36,4,0.104,0.1,1.43,167.8,87.76,2,1000
2017,11,1,7,30,11-01-17 7:30,31,0,31,48,319,91,8,0,82.36,4,0.104,0.1,1.494,167.8,87.78,2,1000
2017,11,1,8,0,11-01-17 8:00,56,0,56,72,437,166,8,0,77.6,4,0.104,0.1,1.559,164.9,82.56,3,1000
2017,11,1,8,30,11-01-17 8:30,83,0,83,88,536,243,8,0,73.15,4,0.104,0.1,1.626,164.9,82.57,4,1000
2017,11,1,9,0,11-01-17 9:00,107,0,107,106,580,313,8,0,69.08,0,0.104,0.1,1.693,169.5,79.3,5,1000
2017,11,1,9,30,11-01-17 9:30,164,38,179,116,631,378,8,0,65.46,0,0.104,0.1,1.753,169.5,79.3,5,1000
2017,11,1,10,0,11-01-17 10:00,163,10,168,137,623,426,8,0,62.38,0,0.104,0.1,1.814,171.4,79.18,6,1000
2017,11,1,10,30,11-01-17 10:30,117,0,117,143,649,468,8,0,59.94,0,0.104,0.1,1.861,171.4,79.17,6,1000
2017,11,1,11,0,11-01-17 11:00,75,0,75,169,605,488,8,1,58.21,0,0.104,0.1,1.909,170.6,85.09,6,1000
2017,11,1,11,30,11-01-17 11:30,40,0,40,172,613,504,8,1,57.26,0,0.104,0.1,1.948,170.6,85.06,6,1000
2017,11,1,12,0,11-01-17 12:00,72,0,72,190,568,499,8,2,57.14,0,0.104,0.1,1.988,165.7,89.16,6,1000
2017,11,1,12,30,11-01-17 12:30,141,0,141,188,560,486,8,2,57.85,0,0.104,0.1,2.029,165.7,89.13,6,1000
2017,11,1,13,0,11-01-17 13:00,8,0,8,201,495,453,8,2,59.36,0,0.104,0.1,2.071,160.2,91.91,6,1000
2017,11,1,13,30,11-01-17 13:30,22,0,22,192,469,415,4,2,61.6,0,0.104,0.1,2.102,160.2,91.88,6,1000
2017,11,1,14,0,11-01-17 14:00,20,0,20,187,403,361,8,3,64.5,0,0.104,0.1,2.135,155,94.69,6,1000
2017,11,1,14,30,11-01-17 14:30,5,0,5,168,355,302,8,3,67.97,0,0.104,0.1,2.147,155,94.68,6,1000
2017,11,1,15,0,11-01-17 15:00,4,0,4,141,304,236,8,3,71.92,4,0.104,0.1,2.161,153.3,97.51,6,1000
2017,11,1,15,30,11-01-17 15:30,2,0,2,110,225,164,8,3,76.27,4,0.104,0.1,2.174,153.3,97.5,5,1000
2017,11,1,16,0,11-01-17 16:00,1,0,1,70,109,88,4,3,80.95,4,0.104,0.1,2.187,158.5,99.65,5,1000
2017,11,1,16,30,11-01-17 16:30,0,0,0,23,28,25,4,3,85.89,4,0.104,0.1,2.214,158.5,99.64,5,1000
2017,11,1,17,0,11-01-17 17:00,0,0,0,0,0,0,4,4,91.04,0,0.104,0.2,2.241,161.3,100,5,1000
2017,11,1,17,30,11-01-17 17:30,0,0,0,0,0,0,8,4,96.34,0,0.104,0.2,2.273,161.3,100,5,1000
2017,11,1,18,0,11-01-17 18:00,0,0,0,0,0,0,8,4,101.76,0,0.104,0.2,2.306,166.3,100,6,1000
2017,11,1,18,30,11-01-17 18:30,0,0,0,0,0,0,8,4,107.26,0,0.104,0.1,2.341,166.3,100,6,1000
2017,11,1,19,0,11-01-17 19:00,0,0,0,0,0,0,6,4,112.79,0,0.104,0.1,2.377,171.7,100,6,1000
2017,11,1,19,30,11-01-17 19:30,0,0,0,0,0,0,6,4,118.32,0,0.104,0.1,2.421,171.7,100,6,1000
2017,11,1,20,0,11-01-17 20:00,0,0,0,0,0,0,6,4,123.8,0,0.104,0.1,2.466,175.2,100,6,1000
2017,11,1,20,30,11-01-17 20:30,0,0,0,0,0,0,8,4,129.16,0,0.104,0.1,2.528,175.2,100,6,1000
2017,11,1,21,0,11-01-17 21:00,0,0,0,0,0,0,8,4,134.33,0,0.104,0.1,2.59,174.7,100,7,1000
2017,11,1,21,30,11-01-17 21:30,0,0,0,0,0,0,8,4,139.22,0,0.104,0.1,2.633,174.7,100,7,1000
2017,11,1,22,0,11-01-17 22:00,0,0,0,0,0,0,8,6,143.66,0,0.104,0.1,2.677,166.9,100,7,1000
2017,11,1,22,30,11-01-17 22:30,0,0,0,0,0,0,8,6,147.46,0,0.104,0.1,2.715,166.9,100,7,1000
2017,11,1,23,0,11-01-17 23:00,0,0,0,0,0,0,8,6,150.35,0,0.104,0.1,2.753,158.3,100,8,1000
2017,11,1,23,30,11-01-17 23:30,0,0,0,0,0,0,8,6,152.02,0,0.104,0.1,2.778,158.3,100,8,1000
2017,11,2,0,0,11-02-17 0:00,0,0,0,0,0,0,4,7,152.26,0,0.104,0.2,2.804,162.6,100,8,1000
2017,11,2,0,30,11-02-17 0:30,0,0,0,0,0,0,8,7,151.02,0,0.104,0.2,2.818,162.6,100,8,1000
2017,11,2,1,0,11-02-17 1:00,0,0,0,0,0,0,8,7,148.48,0,0.104,0.2,2.833,164.8,100,9,1000
2017,11,2,1,30,11-02-17 1:30,0,0,0,0,0,0,8,7,144.94,0,0.104,0.2,2.834,164.8,100,9,1000
2017,11,2,2,0,11-02-17 2:00,0,0,0,0,0,0,8,8,140.68,0,0.104,0.2,2.836,172.8,100,10,1000
2017,11,2,2,30,11-02-17 2:30,0,0,0,0,0,0,8,8,135.92,0,0.104,0.2,2.819,172.8,100,10,1000
2017,11,2,3,0,11-02-17 3:00,0,0,0,0,0,0,8,8,130.83,0,0.104,0.2,2.802,176,100,10,1000
2017,11,2,3,30,11-02-17 3:30,0,0,0,0,0,0,8,8,125.52,0,0.104,0.2,2.777,176,100,10,1000
2017,11,2,4,0,11-02-17 4:00,0,0,0,0,0,0,8,8,120.08,0,0.104,0.2,2.752,181.8,100,10,1000
2017,11,2,4,30,11-02-17 4:30,0,0,0,0,0,0,8,8,114.57,0,0.104,0.2,2.752,181.8,100,10,1000
2017,11,2,5,0,11-02-17 5:00,0,0,0,0,0,0,8,8,109.04,0,0.104,0.2,2.753,185.6,100,10,1000
2017,11,2,5,30,11-02-17 5:30,0,0,0,0,0,0,8,8,103.54,0,0.104,0.2,2.771,185.6,100,10,1000
2017,11,2,6,0,11-02-17 6:00,0,0,0,0,0,0,8,8,98.1,0,0.104,0.2,2.79,186.7,100,10,1000
2017,11,2,6,30,11-02-17 6:30,0,0,0,0,0,0,8,8,92.77,0,0.104,0.2,2.802,186.7,100,10,1000
2017,11,2,7,0,11-02-17 7:00,3,0,3,17,86,20,8,8,87.58,4,0.104,0.2,2.814,183.1,100,10,1000
2017,11,2,7,30,11-02-17 7:30,15,0,15,46,279,82,4,8,82.59,4,0.104,0.2,2.801,183.1,100,10,1000
2017,11,2,8,0,11-02-17 8:00,30,0,30,64,440,157,4,9,77.84,4,0.104,0.2,2.788,180.5,100,10,1000
2017,11,2,8,30,11-02-17 8:30,44,0,44,79,539,233,4,9,73.4,4,0.104,0.1,2.754,180.5,100,11,1000
2017,11,2,9,0,11-02-17 9:00,58,0,58,84,632,307,4,9,69.34,0,0.104,0.1,2.721,183,98.41,12,1000
2017,11,2,9,30,11-02-17 9:30,128,0,128,91,681,371,4,9,65.74,0,0.104,0.1,2.698,183,92.07,13,1000
2017,11,2,10,0,11-02-17 10:00,145,0,145,86,750,431,4,10,62.67,0,0.104,0.1,2.676,187.8,83.85,14,1000
2017,11,2,10,30,11-02-17 10:30,212,67,245,90,773,474,4,10,60.24,0,0.104,0.1,2.678,187.8,78.58,15,1000
2017,11,2,11,0,11-02-17 11:00,130,0,130,88,798,505,8,10,58.52,0,0.104,0.1,2.681,191.6,74.92,17,1000
2017,11,2,11,30,11-02-17 11:30,215,35,235,89,805,521,8,10,57.58,0,0.104,0.1,2.68,191.6,70.27,17,1000
2017,11,2,12,0,11-02-17 12:00,242,200,350,89,807,524,4,10,57.46,0,0.104,0.1,2.68,193.9,67.16,18,1000
2017,11,2,12,30,11-02-17 12:30,226,64,260,88,802,512,8,10,58.16,0,0.104,0.1,2.678,193.9,67.15,18,1000
2017,11,2,13,0,11-02-17 13:00,226,142,298,87,787,485,8,11,59.66,0,0.104,0.1,2.676,192,67.99,18,1000
2017,11,2,13,30,11-02-17 13:30,85,766,445,85,766,445,1,11,61.9,0,0.104,0.1,2.722,192,72.43,18,1000
2017,11,2,14,0,11-02-17 14:00,154,390,320,82,729,393,8,11,64.79,0,0.104,0.1,2.769,185.7,73.63,18,1000
2017,11,2,14,30,11-02-17 14:30,134,363,269,76,685,330,8,11,68.24,4,0.104,0.1,2.856,185.7,78.48,17,1000
2017,11,2,15,0,11-02-17 15:00,110,328,210,72,608,258,8,11,72.18,4,0.104,0.1,2.944,183.3,79.91,17,1000
2017,11,2,15,30,11-02-17 15:30,83,282,149,61,521,182,8,11,76.52,4,0.104,0.1,2.968,183.3,85.22,16,1000
2017,11,2,16,0,11-02-17 16:00,54,205,86,47,382,105,8,11,81.19,4,0.104,0.1,2.993,184.6,86.43,16,1000
2017,11,2,16,30,11-02-17 16:30,24,89,30,24,190,37,8,11,86.12,4,0.104,0.1,2.925,184.6,92.23,15,1000
2017,11,2,17,0,11-02-17 17:00,0,0,0,0,0,0,8,11,91.26,0,0.104,0.1,2.858,187.7,93.11,15,1000
2017,11,2,17,30,11-02-17 17:30,0,0,0,0,0,0,8,11,96.55,0,0.104,0.1,2.774,187.7,93.11,14,1000
2017,11,2,18,0,11-02-17 18:00,0,0,0,0,0,0,8,11,101.97,0,0.104,0.1,2.691,188.5,93.62,14,1000
2017,11,2,18,30,11-02-17 18:30,0,0,0,0,0,0,8,11,107.46,0,0.104,0.1,2.649,188.5,93.61,14,1000
2017,11,2,19,0,11-02-17 19:00,0,0,0,0,0,0,8,11,113,0,0.104,0.1,2.608,187.4,93.3,14,1000
2017,11,2,19,30,11-02-17 19:30,0,0,0,0,0,0,8,11,118.53,0,0.104,0.1,2.596,187.4,93.28,14,1000
2017,11,2,20,0,11-02-17 20:00,0,0,0,0,0,0,8,11,124,0,0.104,0.1,2.584,186.7,92.92,14,1000
2017,11,2,20,30,11-02-17 20:30,0,0,0,0,0,0,8,11,129.37,0,0.104,0.1,2.601,186.7,92.9,14,1000
2017,11,2,21,0,11-02-17 21:00,0,0,0,0,0,0,8,11,134.56,0,0.104,0.1,2.618,188.2,93.03,14,1000
2017,11,2,21,30,11-02-17 21:30,0,0,0,0,0,0,6,11,139.46,0,0.104,0.1,2.642,188.2,93.02,14,1000
2017,11,2,22,0,11-02-17 22:00,0,0,0,0,0,0,6,12,143.92,0,0.104,0.1,2.667,191.9,93.98,14,1000
2017,11,2,22,30,11-02-17 22:30,0,0,0,0,0,0,6,12,147.74,0,0.104,0.1,2.673,191.9,93.96,14,1000
2017,11,2,23,0,11-02-17 23:00,0,0,0,0,0,0,6,12,150.65,0,0.104,0.1,2.68,193.5,95.49,14,1000
2017,11,2,23,30,11-02-17 23:30,0,0,0,0,0,0,6,12,152.33,0,0.104,0.1,2.669,193.5,95.45,14,990
2017,11,3,0,0,11-03-17 0:00,0,0,0,0,0,0,6,12,152.57,0,0.104,0.1,2.658,193.6,97.12,14,990
2017,11,3,0,30,11-03-17 0:30,0,0,0,0,0,0,6,11,151.32,0,0.104,0.1,2.639,193.6,100,14,990
2017,11,3,1,0,11-03-17 1:00,0,0,0,0,0,0,6,11,148.77,0,0.104,0.1,2.622,192.3,100,14,990
2017,11,3,1,30,11-03-17 1:30,0,0,0,0,0,0,8,11,145.2,0,0.104,0.1,2.605,192.3,100,14,990
2017,11,3,2,0,11-03-17 2:00,0,0,0,0,0,0,8,11,140.92,0,0.104,0.1,2.589,194.3,100,14,990
2017,11,3,2,30,11-03-17 2:30,0,0,0,0,0,0,8,11,136.15,0,0.104,0.1,2.62,194.3,100,13,990
2017,11,3,3,0,11-03-17 3:00,0,0,0,0,0,0,6,11,131.04,0,0.104,0.1,2.651,198.4,100,13,990
2017,11,3,3,30,11-03-17 3:30,0,0,0,0,0,0,6,11,125.73,0,0.104,0.1,2.679,198.4,100,13,990
2017,11,3,4,0,11-03-17 4:00,0,0,0,0,0,0,8,11,120.28,0,0.104,0.1,2.707,187.3,100,13,990
2017,11,3,4,30,11-03-17 4:30,0,0,0,0,0,0,4,11,114.77,0,0.104,0.1,2.816,187.3,100,13,990
2017,11,3,5,0,11-03-17 5:00,0,0,0,0,0,0,8,11,109.24,0,0.104,0.1,2.925,176,100,13,990
2017,11,3,5,30,11-03-17 5:30,0,0,0,0,0,0,6,11,103.74,0,0.104,0.1,3.094,176,100,13,990
2017,11,3,6,0,11-03-17 6:00,0,0,0,0,0,0,8,11,98.31,0,0.104,0.1,3.265,190.4,100,13,990
2017,11,3,6,30,11-03-17 6:30,0,0,0,0,0,0,8,11,92.98,0,0.104,0.1,3.252,190.4,100,13,990
2017,11,3,7,0,11-03-17 7:00,2,0,2,13,27,14,8,11,87.8,4,0.104,0.1,3.24,235.1,100,13,990
2017,11,3,7,30,11-03-17 7:30,13,0,13,51,156,71,8,11,82.82,4,0.104,0.1,3.01,235.1,100,13,990
2017,11,3,8,0,11-03-17 8:00,26,0,26,84,281,142,4,11,78.08,4,0.104,0.1,2.781,277.9,100,13,990
2017,11,3,8,30,11-03-17 8:30,39,0,39,108,381,215,8,11,73.65,4,0.104,0.1,2.586,277.9,100,13,990
2017,11,3,9,0,11-03-17 9:00,53,0,53,117,499,291,8,11,69.61,0,0.104,0.1,2.393,304.2,100,13,990
2017,11,3,9,30,11-03-17 9:30,14,0,14,129,555,355,4,11,66.01,0,0.104,0.1,2.288,304.2,100,13,1000
2017,11,3,10,0,11-03-17 10:00,119,0,119,144,578,407,4,10,62.96,0,0.104,0.1,2.185,314.1,93.57,13,1000
2017,11,3,10,30,11-03-17 10:30,132,0,132,151,608,451,4,11,60.54,4,0.104,0.1,2.089,314.1,93.6,13,1000
2017,11,3,11,0,11-03-17 11:00,9,0,9,155,633,482,8,9,58.82,0,0.104,0.1,1.993,310.5,85.8,13,1000
2017,11,3,11,30,11-03-17 11:30,75,0,75,157,645,500,4,9,57.89,0,0.104,0.1,1.879,310.5,91.67,13,1000
2017,11,3,12,0,11-03-17 12:00,50,0,50,147,678,508,4,8,57.77,0,0.104,0.1,1.765,308.1,86.15,13,1000
2017,11,3,12,30,11-03-17 12:30,60,0,60,145,675,498,4,8,58.47,0,0.104,0.1,1.631,308.1,92.1,12,1000
2017,11,3,13,0,11-03-17 13:00,148,0,148,137,677,476,4,7,59.96,0,0.104,0.1,1.497,308.8,86.68,12,1000
2017,11,3,13,30,11-03-17 13:30,43,0,43,132,657,439,4,7,62.19,0,0.104,0.1,1.358,308.8,86.71,11,1000
2017,11,3,14,0,11-03-17 14:00,18,0,18,118,651,392,4,6,65.07,0,0.104,0.2,1.219,309.1,80.47,11,1000
2017,11,3,14,30,11-03-17 14:30,15,0,15,109,605,331,3,6,68.51,4,0.104,0.2,1.119,309.1,86.08,11,1000
2017,11,3,15,0,11-03-17 15:00,86,596,266,86,596,266,2,5,72.44,4,0.104,0.2,1.018,310.3,78.36,11,1000
2017,11,3,15,30,11-03-17 15:30,72,503,187,72,503,187,1,5,76.76,0,0.104,0.2,0.965,310.3,83.87,10,1000
2017,11,3,16,0,11-03-17 16:00,50,407,111,50,407,111,4,4,81.42,4,0.104,0.2,0.911,312.2,77.46,10,1000
2017,11,3,16,30,11-03-17 16:30,26,194,38,26,194,38,4,4,86.34,4,0.104,0.1,0.877,312.2,82.95,9,1000
2017,11,3,17,0,11-03-17 17:00,0,0,0,0,0,0,3,3,91.47,0,0.104,0.1,0.844,313.8,79.72,8,1000
2017,11,3,17,30,11-03-17 17:30,0,0,0,0,0,0,1,3,96.76,0,0.104,0.1,0.824,313.8,85.42,7,1000
2017,11,3,18,0,11-03-17 18:00,0,0,0,0,0,0,1,3,102.17,0,0.104,0.1,0.805,314.8,90.75,7,1000
2017,11,3,18,30,11-03-17 18:30,0,0,0,0,0,0,1,3,107.66,0,0.104,0.1,0.798,314.8,90.78,6,1000
2017,11,3,19,0,11-03-17 19:00,0,0,0,0,0,0,1,3,113.2,0,0.104,0.1,0.791,314.3,90.19,6,1000
2017,11,3,19,30,11-03-17 19:30,0,0,0,0,0,0,1,3,118.73,0,0.104,0.1,0.79,314.3,96.74,5,1000
2017,11,3,20,0,11-03-17 20:00,0,0,0,0,0,0,1,2,124.21,0,0.104,0.1,0.79,310.7,100,5,1000
2017,11,3,20,30,11-03-17 20:30,0,0,0,0,0,0,1,2,129.59,0,0.104,0.1,0.801,310.7,100,4,1000
2017,11,3,21,0,11-03-17 21:00,0,0,0,0,0,0,4,2,134.78,0,0.104,0.1,0.812,315.1,100,4,1000
2017,11,3,21,30,11-03-17 21:30,0,0,0,0,0,0,1,2,139.69,0,0.104,0.1,0.838,315.1,100,3,1000
2017,11,3,22,0,11-03-17 22:00,0,0,0,0,0,0,4,2,144.17,0,0.104,0.1,0.864,331,100,3,1000
2017,11,3,22,30,11-03-17 22:30,0,0,0,0,0,0,8,2,148.01,0,0.104,0.1,0.9,331,100,3,1000
2017,11,3,23,0,11-03-17 23:00,0,0,0,0,0,0,1,2,150.94,0,0.104,0.1,0.936,352.9,100,3,1000
2017,11,3,23,30,11-03-17 23:30,0,0,0,0,0,0,1,1,152.64,0,0.104,0.1,0.967,352.9,100,3,1000
2017,11,4,0,0,11-04-17 0:00,0,0,0,0,0,0,1,1,152.88,0,0.104,0.1,0.999,8.9,100,3,1000
2017,11,4,0,30,11-04-17 0:30,0,0,0,0,0,0,0,1,151.62,0,0.104,0.1,1.01,8.9,100,2,1000
2017,11,4,1,0,11-04-17 1:00,0,0,0,0,0,0,1,1,149.05,0,0.104,0.2,1.02,22.4,100,2,1000
2017,11,4,1,30,11-04-17 1:30,0,0,0,0,0,0,1,1,145.46,0,0.104,0.2,1.022,22.4,100,2,1000
2017,11,4,2,0,11-04-17 2:00,0,0,0,0,0,0,1,1,141.16,0,0.104,0.3,1.024,45.6,100,2,1000
2017,11,4,2,30,11-04-17 2:30,0,0,0,0,0,0,8,1,136.37,0,0.104,0.3,1.028,45.6,100,2,1000
2017,11,4,3,0,11-04-17 3:00,0,0,0,0,0,0,8,1,131.26,0,0.104,0.4,1.033,44.2,100,2,1000
2017,11,4,3,30,11-04-17 3:30,0,0,0,0,0,0,8,0,125.93,0,0.104,0.4,1.038,44.2,100,2,1000
2017,11,4,4,0,11-04-17 4:00,0,0,0,0,0,0,8,0,120.48,0,0.104,0.4,1.044,14.1,100,2,1000
2017,11,4,4,30,11-04-17 4:30,0,0,0,0,0,0,8,0,114.97,0,0.104,0.3,1.052,14.1,100,2,1000
2017,11,4,5,0,11-04-17 5:00,0,0,0,0,0,0,8,0,109.44,0,0.104,0.3,1.06,11.3,100,2,1000
2017,11,4,5,30,11-04-17 5:30,0,0,0,0,0,0,8,0,103.95,0,0.104,0.2,1.082,11.3,100,2,1000
2017,11,4,6,0,11-04-17 6:00,0,0,0,0,0,0,8,0,98.52,0,0.104,0.2,1.104,29,100,2,1000
2017,11,4,6,30,11-04-17 6:30,0,0,0,0,0,0,8,0,93.19,0,0.104,0.1,1.137,29,100,2,1000
2017,11,4,7,0,11-04-17 7:00,15,0,15,15,141,20,8,1,88.02,4,0.104,0.1,1.171,43.4,100,2,1000
2017,11,4,7,30,11-04-17 7:30,43,195,67,39,388,86,8,1,83.05,4,0.104,0.1,1.196,43.4,94.21,3,1000
2017,11,4,8,0,11-04-17 8:00,74,265,128,56,532,164,8,1,78.32,4,0.104,0.1,1.221,54.9,87.32,4,1000
2017,11,4,8,30,11-04-17 8:30,102,318,190,68,632,243,8,1,73.91,4,0.104,0.1,1.237,54.9,87.31,5,1000
2017,11,4,9,0,11-04-17 9:00,117,380,248,76,701,318,8,0,69.87,0,0.104,0.1,1.254,71.5,75.21,6,1000
2017,11,4,9,30,11-04-17 9:30,138,414,305,83,750,384,8,0,66.29,0,0.104,0.1,1.262,71.5,70.12,6,1000
2017,11,4,10,0,11-04-17 10:00,171,357,332,93,766,438,8,-1,63.25,0,0.104,0.1,1.27,77.9,60.42,7,1000
2017,11,4,10,30,11-04-17 10:30,194,340,359,96,790,482,8,-1,60.83,0,0.104,0.1,1.268,77.9,60.41,8,1000
2017,11,4,11,0,11-04-17 11:00,195,400,400,99,805,512,8,-1,59.13,0,0.104,0.1,1.267,81.3,53.86,9,1000
2017,11,4,11,30,11-04-17 11:30,232,230,354,100,814,529,8,-1,58.19,0,0.104,0.1,1.259,81.3,53.84,9,1000
2017,11,4,12,0,11-04-17 12:00,233,232,356,100,814,531,8,-1,58.07,0,0.104,0.1,1.253,84.5,49.91,9,1000
2017,11,4,12,30,11-04-17 12:30,221,278,366,99,809,519,8,-1,58.77,0,0.104,0.1,1.247,84.5,49.9,9,1000
2017,11,4,13,0,11-04-17 13:00,215,230,330,97,798,493,8,-1,60.26,0,0.104,0.1,1.241,94.4,51.29,10,1000
2017,11,4,13,30,11-04-17 13:30,198,222,300,93,776,452,8,-1,62.47,0,0.104,0.1,1.241,94.4,51.27,10,1000
2017,11,4,14,0,11-04-17 14:00,176,189,256,89,744,400,8,0,65.34,0,0.104,0.1,1.241,99.3,55.67,10,1000
2017,11,4,14,30,11-04-17 14:30,155,165,215,83,699,336,8,0,68.77,4,0.104,0.1,1.244,99.3,59.57,9,1000
2017,11,4,15,0,11-04-17 15:00,123,153,168,74,637,263,8,2,72.69,4,0.104,0.1,1.248,92.5,71.37,9,1000
2017,11,4,15,30,11-04-17 15:30,89,128,118,62,546,185,8,2,77,4,0.104,0.1,1.247,92.5,76.42,8,1000
2017,11,4,16,0,11-04-17 16:00,54,94,68,46,416,106,4,2,81.65,4,0.104,0.1,1.246,92.6,80.94,7,1000
2017,11,4,16,30,11-04-17 16:30,21,16,22,23,202,35,8,2,86.56,4,0.104,0.1,1.25,92.6,86.72,6,1000
2017,11,4,17,0,11-04-17 17:00,0,0,0,0,0,0,8,2,91.68,0,0.104,0.1,1.254,104.6,85.03,6,1000
2017,11,4,17,30,11-04-17 17:30,0,0,0,0,0,0,8,2,96.96,0,0.104,0.1,1.278,104.6,85.01,6,1000
2017,11,4,18,0,11-04-17 18:00,0,0,0,0,0,0,8,2,102.37,0,0.104,0.1,1.302,121.4,85.56,6,1000
2017,11,4,18,30,11-04-17 18:30,0,0,0,0,0,0,8,2,107.86,0,0.104,0.1,1.339,121.4,85.55,6,1000
2017,11,4,19,0,11-04-17 19:00,0,0,0,0,0,0,8,2,113.39,0,0.104,0.1,1.377,132.5,85.66,7,1000
2017,11,4,19,30,11-04-17 19:30,0,0,0,0,0,0,8,2,118.92,0,0.104,0.1,1.424,132.5,85.65,6,1000
2017,11,4,20,0,11-04-17 20:00,0,0,0,0,0,0,4,2,124.41,0,0.104,0.2,1.472,140.3,86.43,6,1000
