ds,DHI,dni,y,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
11-11-98 1:00,0,0,0,0,0,0,4,12,150.83,0,0.105,0.1,3.312,199.6,99.69,14,980
11-11-98 1:30,0,0,0,0,0,0,4,11,147.12,0,0.105,0.1,3.118,199.6,100,14,980
11-11-98 2:00,0,0,0,0,0,0,4,11,142.71,0,0.105,0.1,2.924,232.8,100,14,980
11-11-98 2:30,0,0,0,0,0,0,4,11,137.83,0,0.105,0.1,2.552,232.8,100,13,990
11-11-98 3:00,0,0,0,0,0,0,4,9,132.65,0,0.105,0.1,2.181,236.4,88.55,12,990
11-11-98 3:30,0,0,0,0,0,0,4,9,127.28,0,0.105,0.1,1.789,236.4,94.68,11,990
11-11-98 4:00,0,0,0,0,0,0,4,5,121.81,0,0.105,0.1,1.397,219.5,76.69,10,990
11-11-98 4:30,0,0,0,0,0,0,1,5,116.29,0,0.105,0.1,1.134,219.5,82.07,9,990
11-11-98 5:00,0,0,0,0,0,0,1,3,110.76,0,0.105,0.1,0.871,221.7,76.93,9,990
11-11-98 5:30,0,0,0,0,0,0,4,3,105.28,0,0.105,0.1,0.782,221.7,82.42,8,990
11-11-98 6:00,0,0,0,0,0,0,7,2,99.88,0,0.105,0.1,0.695,224.4,77.9,8,990
11-11-98 6:30,0,0,0,0,0,0,7,2,94.59,0,0.105,0.1,0.69,224.4,77.92,7,990
11-11-98 7:00,0,0,0,0,0,0,7,1,89.46,0,0.105,0.1,0.686,221.5,74.74,7,990
11-11-98 7:30,32,17,34,29,431,70,7,1,84.55,0,0.105,0.1,0.704,221.5,74.76,7,990
11-11-98 8:00,65,87,80,43,601,149,7,1,79.88,0,0.105,0.1,0.722,225,72.41,8,990
11-11-98 8:30,63,525,194,53,705,229,7,1,75.53,0,0.105,0.1,0.735,225,67.61,8,990
11-11-98 9:00,59,776,305,59,776,305,0,0,71.56,0,0.105,0.1,0.748,235.9,58.24,9,990
11-11-98 9:30,64,824,372,64,824,372,0,0,68.05,0,0.105,0.1,0.746,235.9,58.25,9,990
11-11-98 10:00,67,858,429,67,858,429,0,-1,65.07,0,0.105,0.1,0.744,240.7,49.22,10,990
11-11-98 10:30,70,881,474,70,881,474,0,-1,62.7,0,0.105,0.1,0.735,240.7,49.23,10,990
11-11-98 11:00,152,531,409,72,895,505,2,-2,61.04,0,0.105,0.1,0.727,244,45.51,11,990
11-11-98 11:30,73,901,521,73,901,521,0,-2,60.12,0,0.105,0.1,0.75,244,45.51,11,990
11-11-98 12:00,191,393,388,75,894,522,2,-2,59.99,0,0.105,0.2,0.774,247.4,40.93,11,990
11-11-98 12:30,74,883,507,74,883,507,0,-2,60.65,0,0.105,0.2,0.873,247.4,43.77,11,990
11-11-98 13:00,80,844,475,80,844,475,0,-2,62.08,0,0.105,0.2,0.973,254,43.48,11,990
11-11-98 13:30,77,820,434,77,820,434,1,-2,64.23,0,0.105,0.2,1.034,254,43.5,10,990
11-11-98 14:00,80,759,377,80,759,377,0,-2,67.02,0,0.105,0.2,1.096,261,44.15,10,990
11-11-98 14:30,118,356,238,74,713,314,4,-2,70.37,0,0.105,0.2,1.075,261,47.26,9,990
11-11-98 15:00,107,139,145,67,643,242,8,-2,74.2,0,0.105,0.2,1.054,267.2,48.12,9,990
11-11-98 15:30,75,125,100,56,547,165,2,-2,78.44,0,0.105,0.2,0.982,267.2,51.53,8,990
11-11-98 16:00,44,70,53,41,381,88,4,-2,83.01,4,0.105,0.2,0.911,269.2,56.28,8,990
11-11-98 16:30,13,0,13,17,138,22,4,-2,87.85,4,0.105,0.2,0.855,269.2,60.35,7,990
11-11-98 17:00,0,0,0,0,0,0,4,-1,92.92,0,0.105,0.2,0.799,266.9,62.4,7,990
11-11-98 17:30,0,0,0,0,0,0,4,-1,98.16,0,0.105,0.2,0.754,266.9,66.94,6,1000
11-11-98 18:00,0,0,0,0,0,0,4,-1,103.53,0,0.105,0.2,0.71,264.5,68.37,6,1000
11-11-98 18:30,0,0,0,0,0,0,4,-1,109,0,0.105,0.2,0.692,264.5,73.38,5,1000
11-11-98 19:00,0,0,0,0,0,0,4,-1,114.52,0,0.105,0.2,0.675,263.4,74.23,5,1000
11-11-98 19:30,0,0,0,0,0,0,4,-1,120.05,0,0.105,0.2,0.677,263.4,74.24,5,1000
11-11-98 20:00,0,0,0,0,0,0,4,-1,125.56,0,0.105,0.2,0.68,261.2,74.67,5,1000
11-11-98 20:30,0,0,0,0,0,0,4,-1,130.98,0,0.105,0.2,0.68,261.2,74.68,4,1000
11-11-98 21:00,0,0,0,0,0,0,4,-1,136.25,0,0.105,0.2,0.681,259.3,74.76,4,1000
11-11-98 21:30,0,0,0,0,0,0,4,-1,141.26,0,0.105,0.2,0.673,259.3,80.28,4,1000
11-11-98 22:00,0,0,0,0,0,0,4,-1,145.88,0,0.105,0.2,0.665,260.2,79.97,4,1000
11-11-98 22:30,0,0,0,0,0,0,4,-1,149.88,0,0.105,0.2,0.651,260.2,79.98,4,1000
11-11-98 23:00,0,0,0,0,0,0,4,-1,152.97,0,0.105,0.2,0.637,264.1,79.37,4,1000
11-11-98 23:30,0,0,0,0,0,0,4,-1,154.81,0,0.105,0.2,0.619,264.1,79.39,3,1000
12-11-98 0:00,0,0,0,0,0,0,4,-1,155.09,0,0.105,0.2,0.601,269.4,78.58,3,1000
12-11-98 0:30,0,0,0,0,0,0,4,-1,153.78,0,0.105,0.2,0.587,269.4,84.43,3,1000
12-11-98 1:00,0,0,0,0,0,0,4,-1,151.08,0,0.105,0.2,0.574,273.4,82.85,3,1000
12-11-98 1:30,0,0,0,0,0,0,4,-1,147.36,0,0.105,0.2,0.563,273.4,82.87,2,1000
12-11-98 2:00,0,0,0,0,0,0,4,-1,142.93,0,0.105,0.2,0.553,271.3,80.49,2,1000
12-11-98 2:30,0,0,0,0,0,0,4,-1,138.04,0,0.105,0.2,0.553,271.3,86.53,1,1000
12-11-98 3:00,0,0,0,0,0,0,4,-2,132.85,0,0.105,0.2,0.554,264.6,84.22,1,1000
12-11-98 3:30,0,0,0,0,0,0,1,-2,127.48,0,0.105,0.2,0.573,264.6,84.24,1,1000
12-11-98 4:00,0,0,0,0,0,0,4,-2,122,0,0.105,0.2,0.593,260.5,82.9,1,1000
12-11-98 4:30,0,0,0,0,0,0,7,-2,116.48,0,0.105,0.2,0.62,260.5,82.93,1,1000
12-11-98 5:00,0,0,0,0,0,0,7,-2,110.96,0,0.105,0.2,0.648,261,82.82,1,1000
12-11-98 5:30,0,0,0,0,0,0,7,-2,105.48,0,0.105,0.2,0.662,261,82.84,1,1000
12-11-98 6:00,0,0,0,0,0,0,7,-2,100.08,0,0.105,0.2,0.676,261.9,83.58,1,1000
12-11-98 6:30,0,0,0,0,0,0,7,-2,94.8,0,0.105,0.1,0.678,261.9,83.61,1,1000
12-11-98 7:00,0,0,0,0,0,0,7,-2,89.68,0,0.105,0.1,0.68,261.3,84.98,1,1000
12-11-98 7:30,30,0,30,33,324,62,7,-2,84.77,4,0.105,0.1,0.682,261.3,79.08,2,1000
12-11-98 8:00,62,30,67,50,517,139,8,-1,80.11,0,0.105,0.1,0.684,256.9,75.6,3,1000
12-11-98 8:30,63,631,218,63,631,218,1,-1,75.77,0,0.105,0.1,0.697,256.9,70.42,4,1000
12-11-98 9:00,115,293,206,69,722,294,4,-2,71.81,0,0.105,0.1,0.71,266.5,64.28,6,1000
12-11-98 9:30,133,356,265,75,772,361,4,-2,68.3,0,0.105,0.1,0.74,266.5,59.94,6,1000
12-11-98 10:00,76,820,418,76,820,418,0,-3,65.33,0,0.105,0.1,0.771,270.1,52.15,7,1000
12-11-98 10:30,79,842,462,79,842,462,0,-3,62.97,0,0.105,0.1,0.812,270.1,52.13,8,1000
12-11-98 11:00,80,857,492,80,857,492,0,-3,61.31,0,0.105,0.1,0.854,267.6,46.88,9,1000
12-11-98 11:30,81,864,508,81,864,508,0,-3,60.39,0,0.105,0.1,0.883,267.6,46.86,9,1000
12-11-98 12:00,82,861,509,82,861,509,0,-3,60.26,0,0.105,0.1,0.913,264.9,44.46,10,1000
12-11-98 12:30,82,855,497,82,855,497,0,-3,60.92,0,0.105,0.1,0.916,264.9,44.44,10,1000
12-11-98 13:00,81,838,470,81,838,470,0,-3,62.34,0,0.105,0.1,0.92,261.4,42.53,11,1000
12-11-98 13:30,78,817,431,78,817,431,0,-3,64.47,0,0.105,0.1,0.911,261.4,42.52,11,1000
12-11-98 14:00,149,304,267,79,768,376,4,-2,67.25,0,0.105,0.1,0.902,258.1,42.9,11,1000
12-11-98 14:30,72,0,72,73,721,313,4,-2,70.59,0,0.105,0.1,0.908,258.1,42.9,10,1000
12-11-98 15:00,104,50,117,71,616,237,4,-2,74.41,0,0.105,0.1,0.914,254.5,44.26,10,1000
12-11-98 15:30,59,514,160,59,514,160,0,-2,78.63,0,0.105,0.1,0.923,254.5,47.36,9,1000
12-11-98 16:00,43,324,82,43,324,82,1,-1,83.19,0,0.105,0.1,0.933,255.4,53.32,9,1000
12-11-98 16:30,16,99,19,16,99,19,1,-1,88.03,0,0.105,0.1,0.931,255.4,57.12,8,1000
12-11-98 17:00,0,0,0,0,0,0,1,-1,93.09,0,0.105,0.1,0.929,258,58.15,7,1000
12-11-98 17:30,0,0,0,0,0,0,1,-1,98.32,0,0.105,0.1,0.923,258,62.33,7,1000
12-11-98 18:00,0,0,0,0,0,0,4,-1,103.69,0,0.105,0.1,0.917,258.8,62.77,7,1000
12-11-98 18:30,0,0,0,0,0,0,4,-1,109.15,0,0.105,0.1,0.926,258.8,67.32,6,1000
12-11-98 19:00,0,0,0,0,0,0,4,-1,114.67,0,0.105,0.1,0.935,260.6,67.42,6,1000
12-11-98 19:30,0,0,0,0,0,0,4,-1,120.2,0,0.105,0.1,0.946,260.6,67.42,5,1000
12-11-98 20:00,0,0,0,0,0,0,4,-1,125.71,0,0.105,0.1,0.958,264.5,67.86,5,1000
12-11-98 20:30,0,0,0,0,0,0,4,-1,131.14,0,0.105,0.1,0.96,264.5,72.8,5,1000
12-11-98 21:00,0,0,0,0,0,0,4,-1,136.41,0,0.105,0.1,0.963,264.9,73.58,5,1000
12-11-98 21:30,0,0,0,0,0,0,4,-1,141.44,0,0.105,0.1,0.977,264.9,73.57,4,1000
12-11-98 22:00,0,0,0,0,0,0,4,0,146.07,0,0.105,0.1,0.991,266.3,75.01,4,1000
12-11-98 22:30,0,0,0,0,0,0,4,0,150.1,0,0.105,0.1,1.018,266.3,75,4,1000
12-11-98 23:00,0,0,0,0,0,0,4,0,153.22,0,0.105,0.1,1.048,279.3,78.85,4,1000
12-11-98 23:30,0,0,0,0,0,0,4,0,155.07,0,0.105,0.1,1.066,279.3,84.65,4,1000
13-11-98 0:00,0,0,0,0,0,0,4,0,155.36,0,0.105,0.1,1.084,302.7,91.25,4,1000
13-11-98 0:30,0,0,0,0,0,0,4,0,154.04,0,0.105,0.1,1.08,302.7,91.25,3,1000
13-11-98 1:00,0,0,0,0,0,0,4,1,151.34,0,0.105,0.1,1.076,320.2,96.32,3,1000
13-11-98 1:30,0,0,0,0,0,0,4,1,147.6,0,0.105,0.1,1.063,320.2,96.32,3,1000
13-11-98 2:00,0,0,0,0,0,0,4,1,143.16,0,0.105,0.1,1.05,326.3,98.38,3,1000
13-11-98 2:30,0,0,0,0,0,0,4,1,138.25,0,0.105,0.1,1.041,326.3,100,3,1000
13-11-98 3:00,0,0,0,0,0,0,4,1,133.06,0,0.105,0.1,1.033,313.6,100,3,1000
13-11-98 3:30,0,0,0,0,0,0,4,1,127.68,0,0.105,0.2,1.028,313.6,100,2,1000
13-11-98 4:00,0,0,0,0,0,0,4,1,122.2,0,0.105,0.3,1.024,287.6,100,2,1000
13-11-98 4:30,0,0,0,0,0,0,1,1,116.67,0,0.105,0.4,1.016,287.6,100,2,1000
13-11-98 5:00,0,0,0,0,0,0,4,1,111.15,0,0.105,0.5,1.01,268.5,100,2,1000
13-11-98 5:30,0,0,0,0,0,0,4,0,105.68,0,0.105,0.4,1,268.5,100,2,1000
13-11-98 6:00,0,0,0,0,0,0,4,0,100.28,0,0.105,0.3,0.99,258.1,100,2,1000
13-11-98 6:30,0,0,0,0,0,0,4,0,95.01,0,0.105,0.2,0.976,258.1,100,2,1000
13-11-98 7:00,0,0,0,0,0,0,7,0,89.89,0,0.105,0.1,0.963,250.3,100,2,1000
13-11-98 7:30,23,0,23,36,65,42,7,1,84.99,4,0.105,0.1,0.941,250.3,100,3,1000
13-11-98 8:00,59,20,63,77,211,112,4,2,80.34,0,0.105,0.1,0.92,251.6,100,4,1000
13-11-98 8:30,12,0,12,108,317,184,4,2,76,0,0.105,0.1,0.898,251.6,100,4,1000
13-11-98 9:00,82,0,82,121,450,259,7,2,72.05,0,0.105,0.1,0.877,262.3,96.05,5,1000
13-11-98 9:30,70,0,70,136,513,323,7,2,68.55,0,0.105,0.1,0.861,262.3,96.04,5,1000
13-11-98 10:00,152,16,159,135,601,383,7,1,65.59,0,0.105,0.1,0.846,270.1,83.04,6,1000
13-11-98 10:30,106,0,106,141,633,427,7,1,63.24,0,0.105,0.1,0.839,270.1,83.02,6,1000
13-11-98 11:00,157,2,158,127,709,465,7,0,61.58,0,0.105,0.1,0.833,278.2,71.11,7,1000
13-11-98 11:30,212,76,249,129,719,482,7,0,60.66,0,0.105,0.1,0.833,278.2,71.08,7,1000
13-11-98 12:00,130,0,130,110,776,493,8,0,60.52,0,0.105,0.1,0.833,283,65.42,7,1000
13-11-98 12:30,120,0,120,109,770,481,4,0,61.18,0,0.105,0.1,0.833,283,65.4,7,1000
13-11-98 13:00,156,4,158,92,801,461,4,-2,62.59,0,0.105,0.1,0.834,287.9,55.61,8,1000
13-11-98 13:30,132,0,132,89,779,421,4,-2,64.71,0,0.105,0.1,0.826,287.9,55.59,8,1000
13-11-98 14:00,153,261,253,75,778,374,4,-3,67.48,0,0.105,0.1,0.819,293.4,50.95,8,1000
13-11-98 14:30,70,733,311,70,733,311,0,-3,70.8,0,0.105,0.1,0.803,293.4,50.94,7,1000
13-11-98 15:00,57,694,242,57,694,242,0,-4,74.61,0,0.105,0.1,0.788,300.8,48.2,7,1000
13-11-98 15:30,68,239,114,48,599,164,4,-4,78.82,0,0.105,0.1,0.772,300.8,55.4,5,1000
13-11-98 16:00,40,173,61,33,471,87,4,-3,83.37,4,0.105,0.1,0.757,315.4,64,4,1000
13-11-98 16:30,14,209,20,14,209,20,0,-3,88.19,0,0.105,0.2,0.75,315.4,73.81,2,1000
13-11-98 17:00,0,0,0,0,0,0,4,-3,93.25,0,0.105,0.3,0.743,325.2,74.62,1,1000
13-11-98 17:30,0,0,0,0,0,0,1,-3,98.47,0,0.105,0.3,0.746,325.2,74.63,0,1000
13-11-98 18:00,0,0,0,0,0,0,0,-4,103.83,0,0.105,0.4,0.749,332.6,71.99,0,1000
13-11-98 18:30,0,0,0,0,0,0,1,-4,109.29,0,0.105,0.4,0.763,332.6,72,0,1000
13-11-98 19:00,0,0,0,0,0,0,1,-4,114.81,0,0.105,0.5,0.777,345.2,69.15,1,1000
13-11-98 19:30,0,0,0,0,0,0,0,-4,120.34,0,0.105,0.5,0.798,345.2,69.14,1,1000
13-11-98 20:00,0,0,0,0,0,0,0,-5,125.85,0,0.105,0.5,0.821,26.3,64.59,1,1000
13-11-98 20:30,0,0,0,0,0,0,0,-5,131.29,0,0.105,0.5,0.836,26.3,64.57,1,1000
13-11-98 21:00,0,0,0,0,0,0,7,-6,136.57,0,0.105,0.6,0.851,110.3,62.41,1,1000
13-11-98 21:30,0,0,0,0,0,0,7,-6,141.61,0,0.105,0.7,0.865,110.3,67.1,0,1000
13-11-98 22:00,0,0,0,0,0,0,7,-6,146.26,0,0.105,0.8,0.879,136,73.4,0,1000
13-11-98 22:30,0,0,0,0,0,0,7,-6,150.31,0,0.105,0.5,0.905,136,73.39,0,1000
13-11-98 23:00,0,0,0,0,0,0,7,-5,153.45,0,0.105,0.3,0.931,150.4,78.22,0,1000
13-11-98 23:30,0,0,0,0,0,0,7,-5,155.33,0,0.105,0.2,0.963,150.4,72.67,0,1000
14-11-98 0:00,0,0,0,0,0,0,7,-5,155.63,0,0.105,0.1,0.996,163.5,72.68,0,1000
14-11-98 0:30,0,0,0,0,0,0,7,-5,154.31,0,0.105,0.1,1.032,163.5,72.68,0,1000
14-11-98 1:00,0,0,0,0,0,0,7,-5,151.59,0,0.105,0.1,1.068,162.9,73.66,0,1000
14-11-98 1:30,0,0,0,0,0,0,7,-5,147.83,0,0.105,0.1,1.111,162.9,73.64,0,1000
14-11-98 2:00,0,0,0,0,0,0,7,-4,143.38,0,0.105,0.1,1.155,159.7,75.76,0,990
14-11-98 2:30,0,0,0,0,0,0,7,-4,138.46,0,0.105,0.1,1.195,159.7,75.72,0,990
14-11-98 3:00,0,0,0,0,0,0,4,-4,133.26,0,0.105,0.1,1.235,158.8,77.74,0,990
14-11-98 3:30,0,0,0,0,0,0,7,-4,127.88,0,0.105,0.1,1.264,158.8,77.71,0,990
14-11-98 4:00,0,0,0,0,0,0,7,-4,122.39,0,0.105,0.1,1.293,158.7,86.16,0,990
14-11-98 4:30,0,0,0,0,0,0,7,-4,116.87,0,0.105,0.1,1.309,158.7,80.05,0,990
14-11-98 5:00,0,0,0,0,0,0,7,-3,111.35,0,0.105,0.1,1.326,163.7,83.54,0,990
14-11-98 5:30,0,0,0,0,0,0,4,-3,105.87,0,0.105,0.1,1.325,163.7,77.66,0,990
14-11-98 6:00,0,0,0,0,0,0,1,-2,100.48,0,0.105,0.2,1.324,173,83.01,0,990
14-11-98 6:30,0,0,0,0,0,0,7,-2,95.21,0,0.105,0.1,1.313,173,83,0,990
14-11-98 7:00,0,0,0,0,0,0,7,-1,90.1,0,0.105,0.1,1.302,172.1,88.82,1,990
14-11-98 7:30,30,34,33,33,213,51,7,-1,85.2,4,0.105,0.1,1.29,172.1,88.8,1,990
14-11-98 8:00,60,113,78,56,401,122,4,0,80.56,0,0.105,0.1,1.279,163.8,86.76,2,990
14-11-98 8:30,55,560,188,73,518,196,7,0,76.24,0,0.105,0.1,1.276,163.8,80.73,3,990
14-11-98 9:00,82,613,269,82,613,269,0,0,72.29,0,0.105,0.1,1.274,159.9,78.22,4,990
14-11-98 9:30,97,554,298,91,670,333,7,0,68.8,0,0.105,0.1,1.288,159.9,72.88,5,990
14-11-98 10:00,160,310,287,97,713,388,4,0,65.85,0,0.105,0.1,1.302,161.7,69.4,7,990
14-11-98 10:30,147,482,362,101,739,431,7,0,63.5,0,0.105,0.1,1.325,161.7,64.72,8,990
14-11-98 11:00,208,112,261,105,755,461,8,0,61.84,0,0.105,0.1,1.348,168.9,60.17,9,990
14-11-98 11:30,127,620,428,106,763,477,7,0,60.92,0,0.105,0.1,1.367,168.9,56.17,9,990
14-11-98 12:00,186,393,378,108,759,479,8,0,60.79,0,0.105,0.1,1.388,173,52.45,10,990
14-11-98 12:30,163,476,391,107,752,467,7,0,61.43,0,0.105,0.1,1.404,173,52.42,10,990
14-11-98 13:00,192,259,310,105,736,441,7,0,62.83,0,0.105,0.1,1.42,170.3,53.72,11,990
14-11-98 13:30,159,363,313,100,711,402,7,0,64.95,0,0.105,0.1,1.454,170.3,53.69,11,990
14-11-98 14:00,158,193,231,95,671,350,7,0,67.7,0,0.105,0.1,1.489,164.6,55.95,11,990
14-11-98 14:30,131,67,153,87,619,289,7,0,71.01,0,0.105,0.1,1.549,164.6,59.85,10,990
14-11-98 15:00,49,0,49,81,516,217,7,1,74.8,0,0.105,0.1,1.609,164.3,63.44,10,990
14-11-98 15:30,71,133,96,65,412,144,7,1,79,0,0.105,0.1,1.656,164.3,67.91,9,990
14-11-98 16:00,41,44,46,45,212,69,7,1,83.54,4,0.105,0.1,1.704,176.1,68.98,8,990
14-11-98 16:30,9,0,9,12,43,13,7,1,88.36,4,0.105,0.1,1.723,176.1,73.88,7,990
14-11-98 17:00,0,0,0,0,0,0,7,1,93.4,0,0.105,0.1,1.743,186.6,74.93,7,990
14-11-98 17:30,0,0,0,0,0,0,7,1,98.62,0,0.105,0.1,1.761,186.6,80.28,7,990
14-11-98 18:00,0,0,0,0,0,0,7,2,103.98,0,0.105,0.1,1.779,186.3,81.64,7,980
14-11-98 18:30,0,0,0,0,0,0,7,2,109.43,0,0.105,0.1,1.805,186.3,81.6,7,980
14-11-98 19:00,0,0,0,0,0,0,8,2,114.94,0,0.105,0.1,1.832,185.6,83.72,7,980
14-11-98 19:30,0,0,0,0,0,0,7,2,120.48,0,0.105,0.1,1.855,185.6,83.69,6,980
14-11-98 20:00,0,0,0,0,0,0,7,2,125.99,0,0.105,0.1,1.88,184.8,85.77,6,980
14-11-98 20:30,0,0,0,0,0,0,7,2,131.43,0,0.105,0.1,1.889,184.8,91.94,6,980
14-11-98 21:00,0,0,0,0,0,0,7,3,136.72,0,0.105,0.1,1.899,178.4,93.98,6,980
14-11-98 21:30,0,0,0,0,0,0,7,3,141.77,0,0.105,0.1,1.872,178.4,93.93,6,980
14-11-98 22:00,0,0,0,0,0,0,7,3,146.44,0,0.105,0.1,1.845,177.8,95.81,6,980
14-11-98 22:30,0,0,0,0,0,0,8,3,150.51,0,0.105,0.1,1.788,177.8,95.76,6,980
14-11-98 23:00,0,0,0,0,0,0,8,3,153.68,0,0.105,0.1,1.731,185.1,97.62,6,980
14-11-98 23:30,0,0,0,0,0,0,7,3,155.58,0,0.105,0.1,1.719,185.1,97.58,6,980
15-11-98 0:00,0,0,0,0,0,0,7,3,155.89,0,0.105,0.1,1.708,195.4,99.85,6,980
15-11-98 0:30,0,0,0,0,0,0,7,3,154.56,0,0.105,0.1,1.755,195.4,99.81,6,980
15-11-98 1:00,0,0,0,0,0,0,8,4,151.83,0,0.105,0.1,1.803,198.6,94.94,6,980
15-11-98 1:30,0,0,0,0,0,0,4,4,148.06,0,0.105,0.1,1.795,198.6,94.93,6,980
15-11-98 2:00,0,0,0,0,0,0,8,4,143.59,0,0.105,0.1,1.789,211.9,97.92,7,980
15-11-98 2:30,0,0,0,0,0,0,4,4,138.67,0,0.105,0.1,1.669,211.9,97.92,7,980
15-11-98 3:00,0,0,0,0,0,0,3,4,133.46,0,0.105,0.1,1.549,235.6,100,7,980
15-11-98 3:30,0,0,0,0,0,0,4,4,128.07,0,0.105,0.1,1.407,235.6,100,7,980
15-11-98 4:00,0,0,0,0,0,0,4,5,122.58,0,0.105,0.1,1.266,260.2,97.81,7,980
15-11-98 4:30,0,0,0,0,0,0,1,4,117.06,0,0.105,0.1,1.169,260.2,100,7,980
15-11-98 5:00,0,0,0,0,0,0,4,4,111.54,0,0.105,0.1,1.073,274,100,7,980
15-11-98 5:30,0,0,0,0,0,0,4,4,106.07,0,0.105,0.1,1.01,274,100,6,980
15-11-98 6:00,0,0,0,0,0,0,4,3,100.68,0,0.105,0.2,0.95,275.8,92.05,6,980
15-11-98 6:30,0,0,0,0,0,0,4,3,95.42,0,0.105,0.2,0.922,275.8,98.74,6,980
15-11-98 7:00,0,0,0,0,0,0,4,3,90.31,0,0.105,0.2,0.895,274.1,94.1,6,980
15-11-98 7:30,11,0,11,34,168,47,4,3,85.42,4,0.105,0.2,0.882,274.1,94.14,6,980
15-11-98 8:00,27,0,27,63,330,116,4,3,80.79,0,0.105,0.2,0.87,275.5,94.29,6,980
15-11-98 8:30,40,0,40,84,454,190,4,3,76.47,0,0.105,0.2,0.866,275.5,94.34,6,980
15-11-98 9:00,19,0,19,94,567,264,4,2,72.53,0,0.105,0.2,0.863,280.3,86.71,6,990
15-11-98 9:30,148,169,209,104,629,329,4,2,69.05,0,0.105,0.2,0.859,280.3,86.75,6,990
15-11-98 10:00,140,4,141,105,696,387,4,2,66.1,0,0.105,0.2,0.855,286.3,81.74,7,990
15-11-98 10:30,172,28,184,110,726,431,4,2,63.76,0,0.105,0.2,0.843,286.3,81.76,7,990
15-11-98 11:00,124,0,124,102,782,468,4,0,62.1,0,0.105,0.2,0.831,289.2,70.14,8,990
15-11-98 11:30,179,17,187,104,791,485,4,0,61.18,0,0.105,0.2,0.824,289.2,70.13,8,990
15-11-98 12:00,190,29,204,96,818,492,4,0,61.04,0,0.105,0.2,0.817,288,64.41,8,990
15-11-98 12:30,208,95,253,95,812,480,4,0,61.68,0,0.105,0.2,0.821,288,64.41,8,990
15-11-98 13:00,181,38,199,92,801,454,4,-1,63.07,0,0.105,0.2,0.825,286.9,56.72,8,990
15-11-98 13:30,100,0,100,88,777,415,4,-1,65.17,0,0.105,0.1,0.833,286.9,56.72,8,990
15-11-98 14:00,104,0,104,83,743,363,4,-1,67.91,0,0.105,0.1,0.841,286.6,55.35,8,990
15-11-98 14:30,129,68,152,77,693,300,4,-1,71.21,0,0.105,0.1,0.851,286.6,59.29,8,990
15-11-98 15:00,27,0,27,67,626,229,4,-1,74.99,0,0.105,0.1,0.861,286.9,59.7,8,990
15-11-98 15:30,40,0,40,55,521,153,4,-1,79.18,0,0.105,0.1,0.864,286.9,63.98,7,990
15-11-98 16:00,20,0,20,40,331,76,4,0,83.71,4,0.105,0.1,0.868,287.8,65.24,7,990
15-11-98 16:30,4,0,4,14,84,16,4,0,88.51,4,0.105,0.1,0.86,287.8,69.97,6,990
15-11-98 17:00,0,0,0,0,0,0,4,0,93.55,0,0.105,0.2,0.853,287,71.14,5,990
15-11-98 17:30,0,0,0,0,0,0,4,0,98.76,0,0.105,0.2,0.853,287,76.35,5,990
15-11-98 18:00,0,0,0,0,0,0,4,0,104.11,0,0.105,0.2,0.854,284.7,76.48,5,990
15-11-98 18:30,0,0,0,0,0,0,4,0,109.56,0,0.105,0.2,0.865,284.7,76.5,4,990
15-11-98 19:00,0,0,0,0,0,0,4,0,115.07,0,0.105,0.2,0.876,282.4,75.6,4,990
15-11-98 19:30,0,0,0,0,0,0,4,0,120.61,0,0.105,0.2,0.895,282.4,75.61,4,990
15-11-98 20:00,0,0,0,0,0,0,4,-1,126.12,0,0.105,0.2,0.914,281.5,74.43,4,990
15-11-98 20:30,0,0,0,0,0,0,4,-1,131.56,0,0.105,0.2,0.939,281.5,79.91,4,990
15-11-98 21:00,0,0,0,0,0,0,4,-1,136.87,0,0.105,0.2,0.964,281.5,78.85,4,990
15-11-98 21:30,0,0,0,0,0,0,4,-1,141.93,0,0.105,0.1,0.99,281.5,78.85,3,990
15-11-98 22:00,0,0,0,0,0,0,4,-1,146.61,0,0.105,0.1,1.016,280.2,78.45,3,990
15-11-98 22:30,0,0,0,0,0,0,4,-1,150.71,0,0.105,0.1,1.032,280.2,84.27,2,990
15-11-98 23:00,0,0,0,0,0,0,7,-1,153.9,0,0.105,0.1,1.048,277,90.7,2,990
15-11-98 23:30,0,0,0,0,0,0,4,-1,155.82,0,0.105,0.1,1.066,277,90.69,1,990
16-11-98 0:00,0,0,0,0,0,0,7,-1,156.15,0,0.105,0.1,1.084,273.2,91.12,1,990
16-11-98 0:30,0,0,0,0,0,0,7,-1,154.82,0,0.105,0.1,1.113,273.2,91.12,0,990
16-11-98 1:00,0,0,0,0,0,0,7,-1,152.07,0,0.105,0.1,1.143,272.7,92.17,0,990
16-11-98 1:30,0,0,0,0,0,0,7,-1,148.29,0,0.105,0.1,1.177,272.7,92.17,0,990
16-11-98 2:00,0,0,0,0,0,0,8,-1,143.81,0,0.105,0.1,1.211,275.5,99.92,0,990
16-11-98 2:30,0,0,0,0,0,0,7,-1,138.88,0,0.105,0.1,1.239,275.5,99.91,0,990
16-11-98 3:00,0,0,0,0,0,0,7,-1,133.66,0,0.105,0.1,1.268,277.3,100,0,990
